"Mode : 1 - Takoyaki AM, 2 - Sheet pAM, 3 - 3D xAM",,,,,,,,,,
,,,,,,,,,,
Z axis,,,,X axis,,,,Y axis,,
FWHM (mm),Mode,Phantom,,FWHM,Mode,Phantom,,FWHM,Mode,Phantom
0.122537537,1,1,,0.238727272,1,4,,0.313970615,1,4
0.094276096,1,1,,0.428470924,1,4,,0.619512828,1,4
0.097321503,1,1,,0.424000678,1,4,,0.421208274,1,4
0.095762244,1,1,,0.236529412,1,4,,0.338088619,1,4
0.110774902,1,1,,0.183268327,1,4,,0.354965955,1,4
0.103513523,1,1,,0.235572275,1,4,,0.442929034,1,4
0.085009131,1,1,,0.354540851,1,4,,0.441594119,1,4
0.101481673,1,1,,0.229266533,1,4,,0.396687369,1,4
0.099701769,1,1,,0.299527716,1,4,,0.314217447,1,4
0.100421379,1,1,,0.151311658,1,4,,0.373347812,1,4
0.113475406,1,1,,0.294146905,1,4,,0.760180067,1,4
0.117175837,1,1,,0.69950301,1,4,,0.306577798,1,4
0.078245984,1,1,,0.429403431,1,4,,0.421589337,1,4
0.069769658,1,1,,0.29965369,1,4,,0.266096432,1,4
0.079730731,1,1,,0.288183978,1,4,,0.347152885,1,4
0.097739188,1,1,,0.456292005,1,4,,0.180575869,1,4
0.083711103,1,1,,0.297661308,1,4,,0.252680004,1,4
0.136859981,1,1,,0.318174459,1,4,,0.264557182,1,4
0.102213397,1,1,,0.312272543,1,4,,0.305419268,1,4
0.073989841,1,1,,0.195510604,1,4,,0.453402042,1,4
0.090865785,1,1,,0.26362055,1,4,,0.365623755,1,4
0.093713699,1,1,,0.111061367,1,4,,0.209641446,1,4
0.082959691,1,1,,0.279744358,1,4,,0.279423494,1,4
0.080915234,1,1,,0.226466317,1,4,,0.291210683,1,4
0.072022844,1,1,,0.289754135,1,4,,0.371398651,1,4
0.110556887,1,1,,0.460970594,1,4,,0.427231519,1,4
0.074396381,1,1,,0.298803082,1,4,,0.288701553,1,4
0.106788286,1,1,,0.286580495,1,4,,0.3095538,1,4
0.097765134,1,1,,0.375244439,1,4,,0.269231208,1,4
0.09890838,1,1,,0.280574433,1,4,,0.273553544,1,4
0.112935863,1,1,,0.316106826,1,4,,0.36785635,1,4
0.143250065,1,1,,0.30109362,1,4,,0.45412927,1,4
0.078015858,1,1,,0.493698995,1,4,,0.203035922,1,4
0.071025042,1,1,,0.253111371,1,4,,0.307425377,1,4
0.084966277,1,1,,0.321891731,1,4,,0.297921532,1,4
0.082290838,1,1,,0.294727134,1,4,,0.323018917,1,4
0.078749638,1,1,,0.30518888,1,4,,0.310454679,1,4
0.089125209,1,1,,0.222505273,1,4,,0.293413021,1,4
0.077196521,1,1,,0.314483574,1,4,,0.293142262,1,4
0.064276915,1,1,,0.286143004,1,4,,0.267654979,1,4
0.073069124,1,1,,0.410068043,1,4,,0.310496888,1,4
0.070702837,1,1,,0.301749951,1,4,,0.286352901,1,4
0.082955699,1,1,,0.289529922,1,4,,0.256941047,1,4
0.096800287,1,1,,0.256036137,1,4,,0.293222539,1,4
0.141939929,1,1,,0.32775335,1,4,,0.229957614,1,4
0.096621939,1,1,,0.67067023,1,4,,0.292594594,1,4
0.085474925,1,1,,0.287355625,1,4,,0.829822246,1,4
0.071191487,1,1,,0.358725726,2,4,,0.457745484,2,4
0.095521875,1,1,,0.483177343,2,4,,0.313760852,2,4
0.090891327,1,1,,0.489088358,2,4,,0.188229686,2,4
0.091114421,1,1,,0.625782442,2,4,,0.315570974,2,4
0.109482344,1,1,,0.558292792,2,4,,0.349515636,2,4
0.076013806,1,1,,0.327802618,2,4,,0.229787014,2,4
0.075427183,1,1,,0.780246557,2,4,,0.335450558,2,4
0.081153621,1,1,,0.531057694,2,4,,0.253338079,2,4
0.099013689,1,1,,0.519404121,2,4,,0.4272013,2,4
0.135619252,1,1,,0.591286185,2,4,,0.878150192,2,4
0.078959841,1,1,,0.390355904,2,4,,0.352640974,2,4
0.101475187,1,1,,0.615300066,2,4,,0.503807624,2,4
0.101012789,1,1,,0.700850222,2,4,,0.310957615,2,4
0.116065984,1,1,,0.735893453,2,4,,0.337455567,2,4
0.076489855,1,1,,0.629170967,2,4,,0.304143096,2,4
0.082491642,1,1,,0.243336183,2,4,,0.297719101,2,4
0.105707707,1,1,,0.444899782,2,4,,0.25461706,2,4
0.074395523,1,1,,0.410281234,2,4,,0.264067888,2,4
0.094706044,1,1,,0.439896213,2,4,,0.320156495,2,4
0.081929409,1,1,,0.340066423,2,4,,0.306125726,2,4
0.160265258,1,1,,0.546423114,2,4,,0.258472872,2,4
0.086262472,1,1,,0.36293688,2,4,,0.206213446,2,4
0.078176934,1,1,,0.307994448,2,4,,0.234069693,2,4
0.090189093,1,1,,0.406046978,2,4,,0.305573321,2,4
0.08265263,1,1,,0.417656058,2,4,,0.294444535,2,4
0.084329197,1,1,,0.369751333,2,4,,0.458174136,2,4
0.082010548,1,1,,0.302123495,2,4,,0.269244212,2,4
0.077477538,1,1,,0.518054642,2,4,,0.269692898,2,4
0.094615355,1,1,,0.35941981,2,4,,0.315648254,2,4
0.066999874,1,1,,0.542203843,2,4,,0.6571867,2,4
0.087272864,1,1,,0.751683908,2,4,,0.589103286,2,4
0.078295541,1,1,,0.499032957,2,4,,0.216507474,2,4
0.073661609,1,1,,0.389007644,2,4,,0.430161773,2,4
0.136011384,1,1,,0.881199995,2,4,,0.283382703,2,4
0.075320403,1,1,,0.459882608,2,4,,0.288764897,2,4
0.14173894,1,1,,0.280671229,2,4,,0.605816035,2,4
0.10697091,1,1,,0.361207001,2,4,,0.285155174,2,4
0.142015737,1,1,,0.223797105,2,4,,0.284378663,2,4
0.080064109,1,1,,0.436116347,2,4,,0.322955516,2,4
0.175206187,1,1,,0.540215607,2,4,,0.276505363,2,4
0.093246241,1,1,,0.381128785,2,4,,0.286065876,2,4
0.078101113,1,1,,0.527011993,2,4,,0.315274294,2,4
0.115904594,1,1,,0.365929689,2,4,,0.355728993,2,4
0.08770532,1,1,,0.418864985,2,4,,0.277669706,2,4
0.111508531,1,1,,0.380541568,2,4,,0.275993189,2,4
0.102221496,1,1,,0.233643266,2,4,,0.283699889,2,4
0.110407276,1,1,,0.609206092,2,4,,0.32547673,2,4
0.072324984,1,1,,0.426085176,2,4,,0.443660251,2,4
0.096343776,1,1,,0.84621939,2,4,,0.388541003,2,4
0.082976835,1,1,,0.746191512,2,4,,0.255296081,2,4
0.092349209,1,1,,0.357125606,2,4,,0.256286921,2,4
0.063312929,1,1,,0.45019959,2,4,,0.420648769,2,4
0.104825808,1,1,,0.705037592,2,4,,0.731360842,2,4
0.080848254,1,1,,0.38816954,2,4,,0.300191389,2,4
0.108182719,1,1,,0.413102042,2,4,,0.158051238,2,4
0.107003918,1,1,,0.530485193,2,4,,0.280887042,2,4
0.118821995,1,1,,0.395269276,3,4,,0.695483041,2,4
0.066950385,1,1,,0.375689459,3,4,,0.64299816,2,4
0.067816309,1,1,,0.301289169,3,4,,0.291403748,2,4
0.075940123,1,1,,0.406977994,3,4,,0.241477242,2,4
0.0771264,1,1,,0.314649885,3,4,,0.316244158,2,4
0.082351093,1,1,,0.437654932,3,4,,0.355457103,2,4
0.105210468,1,1,,0.265774924,3,4,,0.464978887,3,4
0.081700253,1,1,,0.335766377,3,4,,0.340026383,3,4
0.098144521,1,1,,0.316706275,3,4,,0.754638756,3,4
0.120019802,1,1,,0.371627747,3,4,,0.51926202,3,4
0.112477436,1,1,,0.733388742,3,4,,0.463813852,3,4
0.118022333,1,1,,0.269926317,3,4,,0.304952857,3,4
0.088015252,1,1,,0.51264677,3,4,,0.446288213,3,4
0.103908684,1,1,,0.301896738,3,4,,0.430938836,3,4
0.083180268,1,1,,0.306155725,3,4,,0.317503008,3,4
0.105446372,1,1,,0.28990149,3,4,,0.496173079,3,4
0.072994872,1,1,,0.297025176,3,4,,0.387325669,3,4
0.093371172,1,1,,0.288470475,3,4,,0.379391283,3,4
0.087845514,1,1,,0.276495022,3,4,,0.338814295,3,4
0.109129869,1,1,,0.31929324,3,4,,0.593907866,3,4
0.10958668,1,1,,0.256847404,3,4,,0.512745646,3,4
0.078974174,1,1,,0.213578243,3,4,,0.437197438,3,4
0.169373745,1,1,,0.583223966,3,4,,0.53208731,3,4
0.098994301,1,1,,0.282318627,3,4,,0.460371615,3,4
0.098726112,1,1,,0.328738476,3,4,,0.454110298,3,4
0.093798697,1,1,,0.219887213,3,4,,0.777002147,3,4
0.088748466,1,1,,0.293116412,3,4,,0.643549551,3,4
0.06762612,1,1,,0.319904802,3,4,,0.528977042,3,4
0.190768192,1,1,,0.156892422,3,4,,0.489059027,3,4
0.071271519,1,1,,0.303679765,3,4,,0.571101313,3,4
0.165739362,1,1,,0.176956967,3,4,,0.331918718,3,4
0.147246328,1,1,,0.272725965,3,4,,0.301471924,3,4
0.107880246,1,1,,0.443412183,3,4,,0.43380952,3,4
0.102970501,1,1,,0.295543916,3,4,,0.415252175,3,4
0.314884634,1,1,,0.292408139,3,4,,0.326425661,3,4
0.06884706,1,1,,0.205924038,3,4,,0.857454497,3,4
0.151511503,1,1,,0.316877892,3,4,,0.234828727,3,4
0.074418442,1,1,,0.389441216,3,4,,0.502546921,3,4
0.109461995,1,1,,0.301205795,3,4,,0.616676158,3,4
0.092796502,1,1,,0.28995264,3,4,,0.540153052,3,4
0.13250524,1,1,,0.289141644,3,4,,0.296209618,3,4
0.070563643,1,1,,0.29924089,3,4,,0.478590686,3,4
0.132216217,1,1,,0.268647954,3,4,,0.563302111,3,4
0.115270721,1,1,,0.783829265,3,4,,0.610884152,3,4
0.147807273,1,1,,0.459127356,3,4,,0.549926506,3,4
0.110360528,1,1,,0.295322615,3,4,,0.386160805,3,4
0.099392765,1,1,,0.271574287,3,4,,0.469693969,3,4
0.096227249,1,1,,0.858879492,3,4,,0.355411328,3,4
0.144257429,1,1,,0.207126669,1,5,,0.940356726,3,4
0.098110948,1,1,,0.29459467,1,5,,0.241553133,1,5
0.09767895,1,1,,0.343516996,1,5,,0.347873682,1,5
0.099532111,1,1,,0.243737287,1,5,,0.207563371,1,5
0.123545235,1,1,,0.309279196,1,5,,0.341553277,1,5
0.139953578,1,1,,0.500207894,1,5,,0.44480994,1,5
0.154853183,1,1,,0.300070813,1,5,,0.47430286,1,5
0.10301702,1,1,,0.418691677,1,5,,0.578733624,1,5
0.08158714,1,1,,0.283220865,1,5,,0.361656829,1,5
0.087274646,1,1,,0.293159058,1,5,,0.250224107,1,5
0.11388608,1,1,,0.219017503,1,5,,0.270634089,1,5
0.113267212,1,1,,0.289069254,1,5,,0.546651274,1,5
0.096112305,1,1,,0.280814089,1,5,,0.316059175,1,5
0.093419361,1,1,,0.241118496,1,5,,0.4207234,1,5
0.090918773,1,1,,0.307986947,1,5,,0.323913232,1,5
0.095640555,1,1,,0.264331352,1,5,,0.704071095,1,5
0.085146751,1,1,,0.286641765,1,5,,0.376819541,1,5
0.195237537,1,1,,0.296097814,1,5,,0.303420194,1,5
0.089679079,1,1,,0.601030753,1,5,,0.230506994,1,5
0.046848646,1,1,,0.304546368,1,5,,0.301942689,1,5
0.094264215,1,1,,0.339632852,1,5,,0.438435323,1,5
0.100794445,1,1,,0.355709717,1,5,,0.281603755,1,5
0.081759327,1,1,,0.258270505,1,5,,0.253760346,1,5
0.086490926,1,1,,0.303047694,1,5,,0.409772184,1,5
0.070547581,1,1,,0.245958947,1,5,,0.358931949,1,5
0.104844811,1,1,,0.106417177,1,5,,0.419703537,1,5
0.060531499,1,1,,0.332119064,1,5,,0.299477199,1,5
0.096148524,1,1,,0.288525403,1,5,,0.395798121,1,5
0.097665166,1,1,,0.300031735,1,5,,0.443119288,1,5
0.088863567,1,1,,0.19117415,1,5,,0.339701386,1,5
0.114604775,1,1,,0.319090617,1,5,,0.293266131,1,5
0.098307913,1,1,,0.287358702,1,5,,0.3146201,1,5
0.090399628,1,1,,0.304030747,1,5,,0.291029916,1,5
0.070116785,1,1,,0.494126072,1,5,,0.36313034,1,5
0.11927202,1,1,,0.290142657,1,5,,0.340225726,1,5
0.123257912,1,1,,0.289088289,1,5,,0.31199751,1,5
0.103780459,1,1,,0.21861682,1,5,,0.408019291,1,5
0.084565117,1,1,,0.213585067,1,5,,0.473989632,1,5
0.077130737,1,1,,0.294035466,1,5,,0.591827896,1,5
0.076794165,1,1,,0.289372257,1,5,,0.483995196,1,5
0.153299619,1,1,,0.324469089,1,5,,0.276499292,1,5
0.127513363,1,1,,0.317461532,1,5,,0.283649591,1,5
0.115529601,1,1,,0.282143801,1,5,,0.283322336,1,5
0.182299563,1,1,,0.542575656,1,5,,0.247920699,1,5
0.082622544,1,1,,0.431903701,2,5,,0.246413194,1,5
0.102371748,1,1,,0.468791261,2,5,,0.298017146,1,5
0.103711434,1,1,,0.328233029,2,5,,0.447343082,1,5
0.096312799,1,1,,0.514824953,2,5,,0.552303614,1,5
0.080980007,1,1,,0.664659952,2,5,,0.3548571,1,5
0.090752971,1,1,,0.391565777,2,5,,0.235724416,1,5
0.092342298,1,1,,0.239006627,2,5,,0.272690705,2,5
0.101108903,1,1,,0.52836236,2,5,,0.605952079,2,5
0.094235675,1,1,,0.621551403,2,5,,0.281895548,2,5
0.112634857,1,1,,0.445718651,2,5,,0.295268043,2,5
0.101108284,1,1,,0.269242649,2,5,,0.562693077,2,5
0.058507608,1,1,,0.57636528,2,5,,0.273124988,2,5
0.083747078,1,1,,0.527925746,2,5,,0.309005273,2,5
0.070994966,1,1,,0.42482681,2,5,,0.310695799,2,5
0.079168939,1,1,,0.375016757,2,5,,0.267053224,2,5
0.086746044,1,1,,0.538382515,2,5,,0.368949037,2,5
0.114570462,1,1,,0.347641166,2,5,,0.275008739,2,5
0.098984193,1,1,,0.461106669,2,5,,0.28276651,2,5
0.102732725,1,1,,0.556946606,2,5,,0.264697759,2,5
0.113179297,1,1,,0.277959042,2,5,,0.329919547,2,5
0.118015048,1,1,,0.284290344,2,5,,0.298325474,2,5
0.083905574,1,1,,0.277847929,2,5,,0.439668988,2,5
0.13659754,1,1,,0.610347688,2,5,,0.750539386,2,5
0.085662804,1,1,,0.333792157,2,5,,0.270657631,2,5
0.069239506,1,1,,0.492044314,2,5,,0.293251009,2,5
0.096862221,1,1,,0.493271728,2,5,,0.395558997,2,5
0.089718589,1,1,,0.193288614,2,5,,0.309991575,2,5
0.073722791,1,1,,0.513542247,2,5,,0.221430829,2,5
0.100586252,1,1,,0.400920696,2,5,,0.33353562,2,5
0.106093466,1,1,,0.369361706,2,5,,0.282831161,2,5
0.12025091,1,1,,0.392309726,2,5,,0.184098195,2,5
0.082932764,1,1,,0.866667768,2,5,,0.378397153,2,5
0.075880197,1,1,,0.583971274,2,5,,0.481172995,2,5
0.100717142,1,1,,0.332988285,2,5,,0.38211531,2,5
0.102908829,1,1,,0.681787477,2,5,,0.421983263,2,5
0.127668562,1,1,,0.248165593,2,5,,0.504274411,2,5
0.090496272,1,1,,0.458938394,2,5,,0.272661014,2,5
0.079553944,1,1,,0.512843373,2,5,,0.286634185,2,5
0.084292815,1,1,,0.40533647,2,5,,0.291555965,2,5
0.15042292,1,1,,0.515740778,2,5,,0.385418021,2,5
0.100677429,1,1,,0.280378525,2,5,,0.517648962,2,5
0.067899663,1,1,,0.508728844,2,5,,0.468781551,2,5
0.075747811,1,1,,0.393804254,2,5,,0.259737643,2,5
0.076913686,1,1,,0.431263063,2,5,,0.658669731,2,5
0.054572233,1,1,,0.368249313,2,5,,0.354673439,2,5
0.080582533,1,1,,0.500712296,2,5,,0.654778656,2,5
0.108485708,1,1,,0.292508925,2,5,,0.572603507,2,5
0.072924087,1,1,,0.400537088,2,5,,0.257959444,2,5
0.071883186,1,1,,0.59560053,2,5,,0.296742849,2,5
0.089852467,1,1,,0.562018795,3,5,,0.269016672,2,5
0.13073514,1,1,,0.262251228,3,5,,0.357957941,2,5
0.097209737,1,1,,0.556538961,3,5,,0.580306115,2,5
0.080562334,1,1,,0.266600348,3,5,,0.389225698,2,5
0.076462929,1,1,,0.359010323,3,5,,0.166407699,2,5
0.113009588,1,1,,0.262503775,3,5,,0.312498005,2,5
0.086177318,1,1,,0.277569925,3,5,,0.681397362,2,5
0.098471772,1,1,,0.300521748,3,5,,0.291806006,2,5
0.101753849,1,1,,0.206796556,3,5,,0.344865902,2,5
0.093285554,1,1,,0.282753019,3,5,,0.2433622,2,5
0.104506757,1,1,,0.216357648,3,5,,0.374698485,2,5
0.065767775,1,1,,0.613990521,3,5,,0.396108877,2,5
0.075059938,1,1,,0.278241894,3,5,,0.28279486,2,5
0.082297445,1,1,,0.200813109,3,5,,0.354171672,2,5
0.123644512,1,1,,0.281693008,3,5,,0.365798476,2,5
0.113770029,1,1,,0.308939692,3,5,,0.342052871,2,5
0.071655123,1,1,,0.333846812,3,5,,0.258038921,2,5
0.105760759,1,1,,0.273769223,3,5,,0.261966182,2,5
0.089593458,1,1,,0.293521607,3,5,,0.25761333,3,5
0.110517308,1,1,,0.16841878,3,5,,0.56029347,3,5
0.075674572,1,1,,0.299401678,3,5,,0.675385366,3,5
0.101059266,1,1,,0.423544699,3,5,,0.516600235,3,5
0.099185449,1,1,,0.068691953,3,5,,0.348085009,3,5
0.09629268,1,1,,0.228554244,3,5,,0.607295149,3,5
0.127317193,1,1,,0.648817867,3,5,,0.439468191,3,5
0.086477313,1,1,,0.297109138,3,5,,0.359275876,3,5
0.089694561,1,1,,0.641371841,3,5,,0.408334046,3,5
0.08582966,1,1,,0.349753957,3,5,,0.376214949,3,5
0.116675667,1,1,,0.223615729,3,5,,0.287743571,3,5
0.089128239,1,1,,0.41838459,3,5,,0.588379691,3,5
0.073321211,1,1,,0.298650967,3,5,,0.765913576,3,5
0.073730705,1,1,,0.292277411,3,5,,0.576479594,3,5
0.063760151,1,1,,0.250200441,3,5,,0.748965061,3,5
0.074934542,1,1,,0.289415129,3,5,,0.745264056,3,5
0.094031822,1,1,,0.309525322,3,5,,0.37322953,3,5
0.06038941,1,1,,0.305198116,3,5,,0.648567053,3,5
0.10945314,1,1,,0.402334977,3,5,,0.623277213,3,5
0.068831402,1,1,,0.264119126,3,5,,0.534331457,3,5
0.057759279,1,1,,0.27667166,3,5,,0.499802119,3,5
0.074207493,1,1,,0.293456,3,5,,0.392417167,3,5
0.058955604,1,1,,0.288891694,3,5,,0.307719891,3,5
0.096785344,1,1,,0.302568653,3,5,,0.534562348,3,5
0.100340098,1,1,,0.329274444,1,6,,0.592352847,3,5
0.125839206,1,1,,0.251188317,1,6,,0.171714843,3,5
0.078091861,1,1,,0.194176764,1,6,,0.619674856,3,5
0.132330544,1,1,,0.266968237,1,6,,0.312189172,3,5
0.13120428,1,1,,0.272225281,1,6,,0.441633821,3,5
0.073971409,1,1,,0.2916315,1,6,,0.31385725,3,5
0.078789511,1,1,,0.498029247,1,6,,0.351916582,3,5
0.100632922,1,1,,0.310278363,1,6,,0.153104284,3,5
0.06316567,1,1,,0.317337554,1,6,,0.578667062,3,5
0.072467013,1,1,,0.229931293,1,6,,0.703543239,3,5
0.079277423,1,1,,0.36061264,1,6,,0.357100258,3,5
0.093468394,1,1,,0.272120559,1,6,,0.475965961,3,5
0.079359636,1,1,,0.353874452,1,6,,0.389914063,3,5
0.078950314,1,1,,0.180168307,1,6,,0.574334529,3,5
0.067828758,1,1,,0.321364762,1,6,,0.439443193,3,5
0.062516958,1,1,,0.512298356,1,6,,0.322630518,3,5
0.165307192,1,1,,0.229166144,1,6,,0.209362428,3,5
0.066488269,1,1,,0.292193184,1,6,,0.381072969,3,5
0.07186364,1,1,,0.371457583,1,6,,0.653127563,3,5
0.081908863,1,1,,0.314976816,1,6,,0.506881444,3,5
0.083042929,1,1,,0.291842415,1,6,,0.702307713,3,5
0.071723363,1,1,,0.341235196,1,6,,0.39458139,3,5
0.080775165,1,1,,0.299842499,1,6,,0.266131494,3,5
0.070046585,1,1,,0.429191351,1,6,,0.609015546,3,5
0.065652,1,1,,0.295333269,1,6,,0.360207973,1,6
0.090018348,1,1,,0.342679183,1,6,,0.519632827,1,6
0.076797649,1,1,,0.251948987,1,6,,0.505092773,1,6
0.09508322,1,1,,0.225585172,1,6,,0.390082443,1,6
0.06624327,1,1,,0.235166007,1,6,,0.247449017,1,6
0.082123467,1,1,,0.533059137,1,6,,0.298666925,1,6
0.095094618,1,1,,0.276418344,1,6,,0.266740318,1,6
0.098227773,1,1,,0.282077861,1,6,,0.229663349,1,6
0.11053201,1,1,,0.4562982,1,6,,0.33731444,1,6
0.087098262,1,1,,0.352930236,1,6,,0.278728418,1,6
0.077599176,1,1,,0.30262151,1,6,,0.290242584,1,6
0.090711043,1,1,,0.269804622,1,6,,0.378203414,1,6
0.097548686,1,1,,0.300925433,1,6,,0.350156361,1,6
0.071228073,1,1,,0.270494975,1,6,,0.423496674,1,6
0.078117188,1,1,,0.556109912,1,6,,0.319697911,1,6
0.074745421,1,1,,0.311188504,1,6,,0.306302772,1,6
0.052034682,1,1,,0.3395428,1,6,,0.304772399,1,6
0.109410325,1,1,,0.294413314,1,6,,0.300187219,1,6
0.061359687,1,1,,0.197856395,1,6,,0.438520969,1,6
0.124935077,1,1,,0.452201948,1,6,,0.299976848,1,6
0.079068371,1,1,,0.291026729,1,6,,0.363524675,1,6
0.07636358,1,1,,0.427112397,2,6,,0.327678832,1,6
0.130102689,1,1,,0.441689137,2,6,,0.18128862,1,6
0.105925833,1,1,,0.429674205,2,6,,0.308617908,1,6
0.123528206,1,1,,0.354600264,2,6,,0.414144342,1,6
0.07690204,1,1,,0.35334746,2,6,,0.281420846,1,6
0.101956053,1,1,,0.751207823,2,6,,0.440618147,1,6
0.106321276,1,1,,0.388344138,2,6,,0.311787206,1,6
0.095102674,1,1,,0.394253403,2,6,,0.333350183,1,6
0.1178192,1,1,,0.686117148,2,6,,0.308569948,1,6
0.082348884,1,1,,0.506842867,2,6,,0.415298539,1,6
0.087865158,1,1,,0.504870213,2,6,,0.267265738,1,6
0.068521578,1,1,,0.493369817,2,6,,0.283624506,1,6
0.085130846,1,1,,0.340670991,2,6,,0.277270537,1,6
0.070670833,1,1,,0.920185017,2,6,,0.370833934,1,6
0.084754625,1,1,,0.546050172,2,6,,0.278577786,1,6
0.093994503,1,1,,0.573108845,2,6,,0.330401771,1,6
0.072070945,1,1,,0.593635545,2,6,,0.423599642,1,6
0.0556136,1,1,,0.497078262,2,6,,0.295039747,1,6
0.065134344,1,1,,0.372905016,2,6,,0.404936921,1,6
0.078420218,1,1,,0.436543021,2,6,,0.333623308,1,6
0.086641654,1,1,,0.314392611,2,6,,0.267798593,1,6
0.104525929,1,1,,0.525677726,2,6,,0.302743548,1,6
0.078866336,1,1,,0.607154986,2,6,,0.214325989,1,6
0.114109969,1,1,,0.409114403,2,6,,0.361447506,2,6
0.103897788,1,1,,0.452326863,2,6,,0.496635154,2,6
0.14888567,1,1,,0.662642549,2,6,,0.822885663,2,6
0.08891335,1,1,,0.570980689,2,6,,0.41665892,2,6
0.0999233,1,1,,0.460600724,2,6,,0.223781519,2,6
0.103830697,1,1,,0.476042186,2,6,,0.302258128,2,6
0.095877299,1,1,,0.558920253,2,6,,0.421683498,2,6
0.093647304,1,1,,0.580618557,2,6,,0.358592218,2,6
0.071440952,1,1,,0.429251702,2,6,,0.424106389,2,6
0.080926087,1,1,,0.392718242,2,6,,0.296557818,2,6
0.076671869,1,1,,0.423522603,2,6,,0.278168009,2,6
0.103671403,1,1,,0.269871824,2,6,,0.367051268,2,6
0.132792545,1,1,,0.571366976,2,6,,0.62020278,2,6
0.098524887,1,1,,0.308586658,2,6,,0.431510077,2,6
0.096714181,1,1,,0.340278856,2,6,,0.507242564,2,6
0.106299865,1,1,,0.301000389,2,6,,0.187946736,2,6
0.103799085,1,1,,0.350861344,2,6,,0.527667056,2,6
0.133801893,1,1,,0.420692504,2,6,,0.417756206,2,6
0.134874752,1,1,,0.603517149,2,6,,0.456077835,2,6
0.094062209,1,1,,0.31052563,3,6,,0.329446057,2,6
0.092133845,1,1,,0.267519948,3,6,,0.417357805,2,6
0.079516025,1,1,,0.252711526,3,6,,0.346766967,2,6
0.105676183,1,1,,0.241674918,3,6,,0.302181017,2,6
0.107755661,1,1,,0.330407582,3,6,,0.335854084,2,6
0.104618852,1,1,,0.344065759,3,6,,0.404566563,2,6
0.108308348,1,1,,0.296206278,3,6,,0.328406443,2,6
0.082573249,1,1,,0.250459443,3,6,,0.294544741,2,6
0.078640715,1,1,,0.873352526,3,6,,0.431803644,2,6
0.083103872,1,1,,0.210719158,3,6,,0.256608947,2,6
0.091858187,1,1,,0.606134551,3,6,,0.327268655,2,6
0.117469429,1,1,,0.373566219,3,6,,0.310439707,2,6
0.09615231,1,1,,0.405041035,3,6,,0.266520845,2,6
0.08768078,1,1,,0.316892137,3,6,,0.36600635,2,6
0.089172525,1,1,,0.451031734,3,6,,0.289385741,2,6
0.069352031,1,1,,0.142239469,3,6,,0.290855366,2,6
0.147077365,1,1,,0.291683453,3,6,,0.269787741,2,6
0.15344302,1,1,,0.282512448,3,6,,0.396208584,2,6
0.06821508,1,1,,0.296335566,3,6,,0.427185936,2,6
0.156992216,1,1,,0.322272235,3,6,,0.342132446,2,6
0.108974586,1,1,,0.310685897,3,6,,0.284512104,2,6
0.158694831,1,1,,0.251605227,3,6,,0.419156009,2,6
0.095954643,1,1,,0.295589829,3,6,,0.384379145,2,6
0.079813191,1,1,,0.278894264,3,6,,0.591904957,2,6
0.092661191,1,1,,0.358942536,3,6,,0.417025134,2,6
0.103801632,1,1,,0.297452803,3,6,,0.172766909,2,6
0.052682054,1,1,,0.485252657,3,6,,0.4301522,2,6
0.080162848,1,1,,0.307089675,3,6,,0.292139535,2,6
0.076748915,1,1,,0.219178353,3,6,,0.275049709,2,6
0.081615644,1,1,,0.236062247,3,6,,0.286983503,2,6
0.080369182,1,1,,0.268171866,3,6,,0.207402649,2,6
0.06162567,1,1,,0.534123796,3,6,,0.350249394,2,6
0.081690643,1,1,,0.453969452,3,6,,0.279764141,2,6
0.080788533,1,1,,0.302706881,3,6,,0.306982562,2,6
0.108646082,1,1,,0.343041254,3,6,,0.318342139,2,6
0.085158082,1,1,,0.181790902,3,6,,0.293096946,2,6
0.101635223,1,1,,0.448401322,3,6,,0.691178072,3,6
0.061705174,1,1,,0.298196463,3,6,,0.313077513,3,6
0.123480018,1,1,,0.281447087,3,6,,0.548092218,3,6
0.085894695,1,1,,0.311997258,3,6,,0.437904199,3,6
0.111979379,1,1,,0.285892307,3,6,,0.886269035,3,6
0.11158153,1,1,,,,,,0.759593793,3,6
0.143078749,1,1,,,,,,0.501125766,3,6
0.100569575,1,1,,,,,,0.387504393,3,6
0.199316347,1,1,,,,,,0.596753061,3,6
0.152873512,1,1,,,,,,0.682009029,3,6
0.089589924,1,1,,,,,,1.474849976,3,6
0.077928983,1,1,,,,,,0.438087633,3,6
0.089326693,1,1,,,,,,0.878139482,3,6
0.08003997,1,1,,,,,,0.408897809,3,6
0.103396723,1,1,,,,,,0.444039121,3,6
0.086597259,1,1,,,,,,0.547248416,3,6
0.128013714,1,1,,,,,,0.519860975,3,6
0.07832516,1,1,,,,,,0.689458068,3,6
0.079996361,1,1,,,,,,0.366679833,3,6
0.081097419,1,1,,,,,,0.297103732,3,6
0.09031843,1,1,,,,,,0.386175976,3,6
0.136134194,1,1,,,,,,0.42744199,3,6
0.143748828,1,1,,,,,,0.622513967,3,6
0.096590434,1,1,,,,,,0.591632311,3,6
0.100955961,1,1,,,,,,0.623631779,3,6
0.1369212,1,1,,,,,,0.200878831,3,6
0.081652029,1,1,,,,,,0.6557287,3,6
0.108796809,1,1,,,,,,0.670674065,3,6
0.080279856,1,1,,,,,,0.352641535,3,6
